table,var,created,deleted,missings
T_MCOXXFMSTC,DAT_RET,2007,2007,
T_MCOXXFMSTC,NIAS_RET,2007,2007,
T_MCOXXFMSTC,NIR_ANO_17,2007,2007,
T_MCOXXFMSTC,NIR_RET,2007,2007,
T_MCOXXFMSTC,SEX_RET,2007,2007,
T_MCOXXFPSTC,DEL_DAT_ENT,2013,2017,
T_MCOXXFPSTC,SEQ_NUM,2011,2017,
T_MCOXXFPSTC,TYP_ART,2011,2017,
T_MCOXXFPSTC,RSF_TYP,2011,2017,
T_MCOXXFPSTC,NUM_FAC,2011,2017,
T_MCOXXFPSTC,ETA_NUM,2011,2017,
T_MCOXXFPSTC,LPP_COD,2011,2017,
T_MCOXXFPSTC,TIP_PRS_IDE,2011,2017,
T_MCOXXFPSTC,LPP_QUA,2011,2017,
T_MCOXXFPSTC,LPP_PU_DEV,2011,2017,
T_MCOXXFPSTC,FAC_MNT,2011,2017,
T_MCOXXFPSTC,LPP_PRI_UNI,2011,2017,
T_MCOXXFPSTC,MNT_UNI_ECA,2011,2017,
T_MCOXXFPSTC,TOT_MNT_ECA,2011,2017,
T_MCOXXFPSTC,ETA_NUM_GEO,2016,2017,
T_MCOXXFPSTC,ENT_ANN,2011,2017,
T_MCOXXFPSTC,ENT_MOI,2011,2017,
T_MCOXXDIALP,NBR_PRS,2011,2017,
T_MCOXXDIALP,ETA_NUM,2009,2017,
T_MCOXXDIALP,PRS_TYP,2009,2017,
T_MCOXXDIALP,ANN,2009,2017,
T_MCOXXDIALP,MOI,2009,2017,
T_MCOXXDIALP,RSA_NUM,2009,2017,
T_MCOXXDIALP,FAC_SEM_NBR,2009,2010,
T_MCOXXDIALP,PRS_COD,2009,2017,
T_MCOXXDIALP,ETA_NUM_ENT,2017,2017,
T_MCOXXDMIP,ETA_NUM,2008,2017,
T_MCOXXDMIP,PRS_TYP,2008,2017,
T_MCOXXDMIP,ANN,2008,2017,
T_MCOXXDMIP,MOI,2008,2017,
T_MCOXXDMIP,RSA_NUM,2008,2017,
T_MCOXXDMIP,LPP_COD,2008,2017,
T_MCOXXDMIP,TIP_PRS_IDE,2008,2017,
T_MCOXXDMIP,NBR_POS,2008,2017,
T_MCOXXDMIP,NBR_POS_PRI,2008,2017,
T_MCOXXDMIP,MOI_POS,2008,2017,
T_MCOXXDMIP,DAT_POS_ANN,2009,2017,
T_MCOXXDMIP,DELAI,2008,2017,
T_MCOXXDMIP,ETA_NUM_ENT,2017,2017,
T_MCOXXMED,ETA_NUM,2008,2017,
T_MCOXXMED,PRS_TYP,2008,2017,
T_MCOXXMED,ANN,2008,2017,
T_MCOXXMED,MOI,2008,2017,
T_MCOXXMED,RSA_NUM,2008,2017,
T_MCOXXMED,NBR_SEJ,2008,2017,
T_MCOXXMED,UCD_COD,2008,2014,
T_MCOXXMED,UCD_UCD_COD,2008,2017,
T_MCOXXMED,ADM_NBR,2008,2017,
T_MCOXXMED,ADM_NBR_PRI,2008,2017,
T_MCOXXMED,ADM_MOIS,2008,2017,
T_MCOXXMED,DAT_ADM_ANN,2009,2017,
T_MCOXXMED,DELAI,2008,2017,
T_MCOXXMED,INI_VAL_PRS,2010,2017,
T_MCOXXMED,ETA_NUM_ENT,2017,2017,
T_MCOXXMED,TOP_UCD_AUTO,2015,2017,
T_MCOXXMEDTHROMBO,SEJ_NBR,2012,2017,
T_MCOXXMEDTHROMBO,DAT_DELAI,2012,2017,
T_MCOXXMEDTHROMBO,ADM_PRI_ADM,2012,2017,
T_MCOXXMEDTHROMBO,ETA_NUM,2012,2017,
T_MCOXXMEDTHROMBO,PRS_TYP,2012,2017,
T_MCOXXMEDTHROMBO,ANN,2012,2017,
T_MCOXXMEDTHROMBO,MOI,2012,2017,
T_MCOXXMEDTHROMBO,RSA_NUM,2012,2017,
T_MCOXXMEDTHROMBO,UCD_COD,2012,2014,
T_MCOXXMEDTHROMBO,UCD_UCD_COD,2012,2017,
T_MCOXXMEDTHROMBO,ADM_NBR,2012,2017,
T_MCOXXMEDTHROMBO,ADM_MOIS,2012,2017,
T_MCOXXMEDTHROMBO,INI_VAL_PRS,2012,2017,
T_MCOXXMEDTHROMBO,ETA_NUM_ENT,2017,2017,
T_MCOXXMEDTHROMBO,ADM_ANN,2012,2017,
T_MCOXXMEDTHROMBO,TOP_UCD_AUTO,2015,2017,
T_MCOXXPIE,ETA_NUM,2008,2017,
T_MCOXXPIE,PRS_TYP,2008,2017,
T_MCOXXPIE,ANN,2008,2017,
T_MCOXXPIE,MOI,2008,2017,
T_MCOXXPIE,RSA_NUM,2008,2017,
T_MCOXXPIE,PRS_COD,2008,2017,
T_MCOXXPIE,POS_MOI,2008,2017,
T_MCOXXPIE,POS_ANN,2009,2017,
T_MCOXXPIE,SUP_PAY_NBR,2009,2017,
T_MCOXXPIE,DELAI,2008,2017,
T_MCOXXPIE,PRS_JOU_NBR,2008,2017,
T_MCOXXPIE,ETA_NUM_ENT,2017,2017,
T_MCOXXPORG,ETA_NUM,2008,2017,
T_MCOXXPORG,PRS_TYP,2008,2017,
T_MCOXXPORG,ANN,2008,2017,
T_MCOXXPORG,MOI,2008,2017,
T_MCOXXPORG,RSA_NUM,2008,2017,
T_MCOXXPORG,PO_COD,2008,2017,
T_MCOXXPORG,MOI_PO,2008,2017,
T_MCOXXPORG,ANN_PO,2009,2017,
T_MCOXXPORG,DELAI,2008,2017,
T_MCOXXPORG,ETA_NUM_ENT,2017,2017,
T_MCOXXMEDATU,SEJ_NBR,2012,2017,
T_MCOXXMEDATU,DAT_DELAI,2012,2017,
T_MCOXXMEDATU,ACH_PRI_ADM,2012,2017,
T_MCOXXMEDATU,ETA_NUM,2012,2017,
T_MCOXXMEDATU,PRS_TYP,2012,2017,
T_MCOXXMEDATU,ANN,2012,2017,
T_MCOXXMEDATU,MOI,2012,2017,
T_MCOXXMEDATU,RSA_NUM,2012,2017,
T_MCOXXMEDATU,UCD_COD,2012,2014,
T_MCOXXMEDATU,UCD_UCD_COD,2012,2017,
T_MCOXXMEDATU,ADM_NBR,2012,2017,
T_MCOXXMEDATU,ADM_MOIS,2012,2017,
T_MCOXXMEDATU,INI_VAL_PRS,2012,2017,
T_MCOXXMEDATU,ETA_NUM_ENT,2017,2017,
T_MCOXXMEDATU,ADM_ANN,2012,2017,
T_MCOXXMEDATU,TOP_UCD_AUTO,2015,2017,
T_MCOXXBPHNA,ETA_NUM,2010,2014,
T_MCOXXBPHNA,FIC_TYP,2010,2014,
T_MCOXXBPHNA,ANN_MOI,2010,2014,
T_MCOXXBPHNA,ACT_COD,2010,2014,
T_MCOXXBPHNA,NBR_ACT_PAT_ETB,2010,2014,
T_MCOXXBPHNA,NBR_ACT_CON_EXT,2010,2014,
T_MCOXXBPHNA,NBR_ACT_PAT_HOS ,2010,2014,
T_MCOXXBPHNA,NBR_ACT_PAT_AUT_ETB,2010,2014,
T_MCOXXBPHNC,ETA_NUM,2010,2014,
T_MCOXXBPHNC,FIC_TYP,2010,2014,
T_MCOXXBPHNC,ANN_MOI,2010,2014,
T_MCOXXBPHNC,MNT_BHN_LAB_PRI,2010,2014,
T_MCOXXBPHNC,MNT_BHN_ETB_EXDG,2010,2014,
T_MCOXXBPHNC,MNT_PHN_LAB_PRI,2010,2014,
T_MCOXXBPHNC,MNT_PHN_ETB_EXDG,2010,2014,
T_MCOXXBPHNP,ETA_NUM,2011,2014,
T_MCOXXBPHNP,FIC_TYP,2011,2014,
T_MCOXXBPHNP,ANN_MOI,2011,2014,
T_MCOXXBPHNP,MNT_BHN_LAB_PRI,2011,2014,
T_MCOXXBPHNP,MNT_BHN_ETB_EXDG,2011,2014,
T_MCOXXBPHNP,MNT_BHN_ETB_EXOQN,2011,2014,
T_MCOXXBPHNP,MNT_PHN_LAB_PRI,2011,2014,
T_MCOXXBPHNP,MNT_PHN_ETB_EXDG,2011,2014,
T_MCOXXBPHNP,MNT_PHN_ETB_EXOQN,2011,2014,
T_MCOXXLACT,ETA_NUM,2010,2014,
T_MCOXXLACT,FIC_TYP,2010,2014,
T_MCOXXLACT,ANN_MOI,2010,2014,
T_MCOXXLACT,QTE_LFC_PRD_LIT,2010,2014,
T_MCOXXLACT,QTE_LLY_PRD_GR,2010,2014,
T_MCOXXLACT,QTE_LFC_CON_LIT,2010,2014,
T_MCOXXLACT,QTE_LLY_CON_GR,2010,2014,
T_MCOXXLACT,NBR_LLA_COL,2011,2014,
T_MCOXXGV10,ETA_NUM,2006,2006,
T_MCOXXGV10,GV10_GHM,2006,2006,
T_MCOXXGV10,RSA_NUM,2006,2006,
T_MCOXXFFM,ANN_MOI,2007,2008,
T_MCOXXFFM,ETA_NUM,2007,2008,
T_MCOXXFFM,FIC_TYP,2007,2008,
T_MCOXXFFM,NBR_TOT,2007,2008,
T_MCOXXIVG,ETA_NUM,2017,2017,
T_MCOXXIVG,ANN,2017,2017,
T_MCOXXIVG,ANN_IVG_PREC,2017,2017,
T_MCOXXIVG,ETA_NUM_ENT,2017,2017,
T_MCOXXIVG,MOI,2017,2017,
T_MCOXXIVG,NBR_IVG_ANT,2017,2017,
T_MCOXXIVG,NBR_NAIS_ANT,2017,2017,
T_MCOXXIVG,PRS_TYP,2017,2017,
T_MCOXXIVG,RSA_NUM,2017,2017,
T_MCOXXIVG,SOR_ANN,2017,2017,
T_MCOXXIVG,SOR_MOI,2017,2017,
T_MCOXXGV10C,ETA_NUM,2008,2009,
T_MCOXXGV10C,GHM_NUM,2008,2009,
T_MCOXXGV10C,RSA_NUM,2008,2009,
T_MCOXXGV11B,ETA_NUM,2009,2010,
T_MCOXXGV11B,ETE_GHS_NUM,2009,2010,
T_MCOXXGV11B,GHM_NUM,2009,2010,
T_MCOXXGV11B,GHS_NUM,2009,2010,
T_MCOXXGV11B,RSA_NUM,2009,2010,
T_MCOXXBPHN,ACT_COD,2010,2010,
T_MCOXXBPHN,ANN_MOI,2010,2010,
T_MCOXXBPHN,ETA_NUM,2010,2010,
T_MCOXXBPHN,FIC_TYP,2010,2010,
T_MCOXXBPHN,NBR_AUT_ETP,2010,2010,
T_MCOXXBPHN,NBR_CON_EXT,2010,2010,
T_MCOXXBPHN,NBR_FAC_AUT_ETP,2010,2010,
T_MCOXXBPHN,NBR_FAC_CON_EXT,2010,2010,
T_MCOXXBPHN,NBR_FAC_INC_DEM,2010,2010,
T_MCOXXBPHN,NBR_FAC_PHE,2010,2010,
T_MCOXXBPHN,NBR_FAC_SEC_LIB,2010,2010,
T_MCOXXBPHN,NBR_FAC_TOT,2010,2010,
T_MCOXXBPHN,NBR_INC_DEM,2010,2010,
T_MCOXXBPHN,NBR_PHE,2010,2010,
T_MCOXXBPHN,NBR_REA_TOT,2010,2010,
T_MCOXXBPHN,NBR_SEC_LIB,2010,2010,
T_MCOXXGV11C,ETA_NUM,2010,2011,
T_MCOXXGV11C,ETE_GHS_NUM,2010,2011,
T_MCOXXGV11C,GHM_NUM,2010,2011,
T_MCOXXGV11C,GHS_NUM,2010,2011,
T_MCOXXGV11C,RSA_NUM,2010,2011,
T_MCOXXGV11F,ETA_NUM,2013,2014,
T_MCOXXGV11F,ETE_GHS_NUM,2013,2014,
T_MCOXXGV11F,GHM_NUM,2013,2014,
T_MCOXXGV11F,GHS_NUM,2013,2014,
T_MCOXXGV11F,GHS_THEO,2013,2014,
T_MCOXXGV11F,RSA_NUM,2013,2014,
T_MCOXXORP,ANN,2013,2016,
T_MCOXXORP,ETA_NUM,2013,2016,
T_MCOXXORP,MOI,2013,2016,
T_MCOXXORP,ORP_COD,2013,2016,
T_MCOXXORP,PRS_TYP,2013,2016,
T_MCOXXORP,RSA_NUM,2013,2016,
T_MCOXXVALOACE,ETA_NUM,2013,2017,
T_MCOXXVALOACE,FIDES,2013,2017,
T_MCOXXVALOACE,FIDES_OVALIDE,2013,2017,
T_MCOXXVALOACE,MNT_BR,2013,2017,
T_MCOXXVALOACE,MNT_BR_ATU,2013,2017,
T_MCOXXVALOACE,MNT_BR_CCAM,2013,2017,
T_MCOXXVALOACE,MNT_BR_DIA,2013,2017,
T_MCOXXVALOACE,MNT_BR_DM_EXT,2013,2017,
T_MCOXXVALOACE,MNT_BR_FFM,2013,2017,
T_MCOXXVALOACE,MNT_BR_FTN,2013,2017,
T_MCOXXVALOACE,MNT_BR_NGAP,2013,2017,
T_MCOXXVALOACE,MNT_BR_SE,2013,2017,
T_MCOXXVALOACE,MNT_REMB,2013,2017,
T_MCOXXVALOACE,MNT_REMB_ATU,2013,2017,
T_MCOXXVALOACE,MNT_REMB_CCAM,2013,2017,
T_MCOXXVALOACE,MNT_REMB_DIA,2013,2017,
T_MCOXXVALOACE,MNT_REMB_DM_EXT,2013,2017,
T_MCOXXVALOACE,MNT_REMB_FFM,2013,2017,
T_MCOXXVALOACE,MNT_REMB_FTN,2013,2017,
T_MCOXXVALOACE,MNT_REMB_NGAP,2013,2017,
T_MCOXXVALOACE,MNT_REMB_SE,2013,2017,
T_MCOXXVALOACE,MNT_VAL,2013,2017,
T_MCOXXVALOACE,MNT_VAL_ATU,2013,2017,
T_MCOXXVALOACE,MNT_VAL_CCAM,2013,2017,
T_MCOXXVALOACE,MNT_VAL_DIA,2013,2017,
T_MCOXXVALOACE,MNT_VAL_DM_EXT,2013,2017,
T_MCOXXVALOACE,MNT_VAL_FFM,2013,2017,
T_MCOXXVALOACE,MNT_VAL_FTN,2013,2017,
T_MCOXXVALOACE,MNT_VAL_NGAP,2013,2017,
T_MCOXXVALOACE,MNT_VAL_SE,2013,2017,
T_MCOXXVALOACE,NBLIGNE,2013,2017,
T_MCOXXVALOACE,NON_SEJ_FAC_AM,2013,2017,
T_MCOXXVALOACE,PF18,2013,2017,
T_MCOXXVALOACE,SEJ_FAC_AM,2013,2017,
T_MCOXXVALOACE,SEQ_NUM,2013,2017,
T_MCOXXVALOACE,VALO,2013,2017,
T_MCOXXVALOACE,MNT_RAC,2016,2017,
T_MCOXXPIP,ANN,2013,2015,
T_MCOXXPIP,ETA_NUM,2013,2015,
T_MCOXXPIP,MOI,2013,2015,
T_MCOXXPIP,PIP_COD,2013,2015,
T_MCOXXPIP,PRS_TYP,2013,2015,
T_MCOXXPIP,RSA_NUM,2013,2015,
T_MCOXXGV11G,ETA_NUM,2014,2015,
T_MCOXXGV11G,ETE_GHS_NUM,2014,2015,
T_MCOXXGV11G,GHM_NUM,2014,2015,
T_MCOXXGV11G,GHS_NUM,2014,2015,
T_MCOXXGV11G,GHS_THEO,2014,2015,
T_MCOXXGV11G,RSA_NUM,2014,2015,
T_MCOXXLEG,ANN,2014,2017,
T_MCOXXLEG,COD_ERR,2014,2017,
T_MCOXXLEG,ETA_NUM,2014,2017,
T_MCOXXLEG,MOI,2014,2017,
T_MCOXXLEG,RSA_NUM,2014,2017,
T_MCOXXGV2016,ETA_NUM,2015,2016,
T_MCOXXGV2016,ETE_GHS_NUM,2015,2016,
T_MCOXXGV2016,GHM_NUM,2015,2016,
T_MCOXXGV2016,GHS_NUM,2015,2016,
T_MCOXXGV2016,GHS_THEO,2015,2016,
T_MCOXXGV2016,RSA_NUM,2015,2016,
T_MCOXXGV2017,ETA_NUM,2016,2017,
T_MCOXXGV2017,ETE_GHS_NUM,2016,2017,
T_MCOXXGV2017,GHM_NUM,2016,2017,
T_MCOXXGV2017,GHS_NUM,2016,2017,
T_MCOXXGV2017,GHS_THEO,2016,2017,
T_MCOXXGV2017,RSA_NUM,2016,2017,
T_MCOXXGV2018,ETA_NUM,2017,2017,
T_MCOXXGV2018,ETE_GHS_NUM,2017,2017,
T_MCOXXGV2018,GHM_NUM,2017,2017,
T_MCOXXGV2018,GHS_NUM,2017,2017,
T_MCOXXGV2018,GHS_THEO,2017,2017,
T_MCOXXGV2018,RSA_NUM,2017,2017,
T_MCOXXSUP_BPHNA,ACT_COD,2015,2017,
T_MCOXXSUP_BPHNA,ANN_MOI,2015,2017,
T_MCOXXSUP_BPHNA,ETA_NUM,2015,2017,
T_MCOXXSUP_BPHNA,FIC_TYP,2015,2017,
T_MCOXXSUP_BPHNA,NBR_ACT_CON_EXT,2015,2017,
T_MCOXXSUP_BPHNA,NBR_ACT_PAT_AUT_ETB,2015,2017,
T_MCOXXSUP_BPHNA,NBR_ACT_PAT_ETB,2015,2017,
T_MCOXXSUP_BPHNA,NBR_ACT_PAT_HOS,2015,2017,
T_MCOXXSUP_BPHNC,ANN_MOI,2015,2017,
T_MCOXXSUP_BPHNC,ETA_NUM,2015,2017,
T_MCOXXSUP_BPHNC,FIC_TYP,2015,2017,
T_MCOXXSUP_BPHNC,MNT_BHN_ETB_EXDG,2015,2015,
T_MCOXXSUP_BPHNC,MNT_BHN_LAB_PRI,2015,2015,
T_MCOXXSUP_BPHNC,MNT_PHN_ETB_EXDG,2015,2015,
T_MCOXXSUP_BPHNC,MNT_PHN_LAB_PRI,2015,2015,
T_MCOXXSUP_BPHNC,MNT_LC_ETB_EXDG,2016,2017,
T_MCOXXSUP_BPHNC,MNT_LC_LAB_PRI,2016,2017,
T_MCOXXSUP_BPHNC,MNT_RIHN_ETB_EXDG,2016,2017,
T_MCOXXSUP_BPHNC,MNT_RIHN_LAB_PRI,2016,2017,
T_MCOXXSUP_BPHNP,ANN_MOI,2015,2017,
T_MCOXXSUP_BPHNP,ETA_NUM,2015,2017,
T_MCOXXSUP_BPHNP,FIC_TYP,2015,2017,
T_MCOXXSUP_BPHNP,MNT_BHN_ETB_EXDG,2015,2015,
T_MCOXXSUP_BPHNP,MNT_BHN_ETB_EXOQN,2015,2015,
T_MCOXXSUP_BPHNP,MNT_BHN_LAB_PRI,2015,2015,
T_MCOXXSUP_BPHNP,MNT_PHN_ETB_EXDG,2015,2015,
T_MCOXXSUP_BPHNP,MNT_PHN_ETB_EXOQN,2015,2015,
T_MCOXXSUP_BPHNP,MNT_PHN_LAB_PRI,2015,2015,
T_MCOXXSUP_BPHNP,MNT_LC_ETB_EXDG,2016,2017,
T_MCOXXSUP_BPHNP,MNT_LC_ETB_EXOQN,2016,2017,
T_MCOXXSUP_BPHNP,MNT_LC_LAB_PRI,2016,2017,
T_MCOXXSUP_BPHNP,MNT_RIHN_ETB_EXDG,2016,2017,
T_MCOXXSUP_BPHNP,MNT_RIHN_ETB_EXOQN,2016,2017,
T_MCOXXSUP_BPHNP,MNT_RIHN_LAB_PRI,2016,2017,
T_MCOXXSUP_CES,ANN,2015,2017,
T_MCOXXSUP_CES,CL_ASS_SOC,2015,2017,
T_MCOXXSUP_CES,CL_AUT_MED,2015,2017,
T_MCOXXSUP_CES,CL_AUT_PRO,2015,2017,
T_MCOXXSUP_CES,CL_PARA_MED,2015,2017,
T_MCOXXSUP_CES,CL_PLURI_PRO,2015,2017,
T_MCOXXSUP_CES,CONSULT_MIG,2015,2017,
T_MCOXXSUP_CES,ETA_NUM,2015,2017,
T_MCOXXSUP_CES,FIC_TYP,2015,2017,
T_MCOXXSUP_CES,MOI,2015,2017,
T_MCOXXSUP_CES,NBR_CONS_MIG,2015,2017,
T_MCOXXSUP_CES,NBR_PAT_CONS,2015,2017,
T_MCOXXSUP_CES,NBR_PAT_NVX,2015,2017,
T_MCOXXSUP_CES,NBR_PAT_SUP1,2015,2017,
T_MCOXXSUP_CES,NBR_PAT_SUP5,2015,2017,
T_MCOXXSUP_CES,P_CONS_30_60,2015,2017,
T_MCOXXSUP_CES,P_CONS_60_120,2015,2017,
T_MCOXXSUP_CES,P_CONS_SUP_120,2015,2017,
T_MCOXXSUP_FFM,ANN_MOI,2015,2015,
T_MCOXXSUP_FFM,ETA_NUM,2015,2015,
T_MCOXXSUP_FFM,FIC_TYP,2015,2015,
T_MCOXXSUP_FFM,NBR_FFM,2015,2015,
T_MCOXXSUP_LACT,ANN_MOI,2015,2015,
T_MCOXXSUP_LACT,ETA_NUM,2015,2015,
T_MCOXXSUP_LACT,ETA_NUM_GEO,2015,2015,
T_MCOXXSUP_LACT,FIC_TYP,2015,2015,
T_MCOXXSUP_LACT,LAI_COL_ANO,2015,2015,
T_MCOXXSUP_LACT,LAI_COL_PERS,2015,2015,
T_MCOXXSUP_LACT,LAI_CONG_CONS,2015,2015,
T_MCOXXSUP_LACT,LAI_LYOP_CONS,2015,2015,
T_MCOXXSUP_LACT,LAI_PAST_DIS_ANO,2015,2015,
T_MCOXXSUP_LACT,LAI_PAST_DIS_PERS,2015,2015,
T_MCOXXSUP_LACT,LAI_PAST_REQ_ANO,2015,2015,
T_MCOXXSUP_LACT,LAI_PAST_VEND,2015,2015,
T_MCOXXSUP_PPCO,ANN_MOI,2016,2017,
T_MCOXXSUP_PPCO,ETA_NUM,2016,2017,
T_MCOXXSUP_PPCO,FIC_TYP,2016,2017,
T_MCOXXSUP_PPCO,NBR_CONS_000_030,2016,2017,
T_MCOXXSUP_PPCO,NBR_CONS_030_060,2016,2017,
T_MCOXXSUP_PPCO,NBR_CONS_060_120,2016,2017,
T_MCOXXSUP_PPCO,NBR_CONS_120_SUP,2016,2017,
T_MCOXXSUP_PPCO,NBR_CONS_ASS_SOC,2016,2017,
T_MCOXXSUP_PPCO,NBR_CONS_AUT_MED,2016,2017,
T_MCOXXSUP_PPCO,NBR_CONS_AUT_PRO,2016,2017,
T_MCOXXSUP_PPCO,NBR_CONS_AUT_PS,2016,2017,
T_MCOXXSUP_PPCO,NBR_CONS_INFIRM,2016,2017,
T_MCOXXSUP_PPCO,NBR_CONS_PHARMA,2016,2017,
T_MCOXXSUP_PPCO,NBR_CONS_PLURI_PRO,2016,2017,
T_MCOXXSUP_PPCO,NBR_CONS_PPCO,2016,2017,
T_MCOXXSUP_PPCO,NBR_CONS_PPCO_IV,2016,2017,
T_MCOXXSUP_PPCO,NBR_CONS_PPCO_SC,2016,2017,
T_MCOXXSUP_PPCO,NBR_PAT_PPCO,2016,2017,
T_MCOXXSUP_PPCO,NBR_PAT_PPCO_1ER_TRAIT,2016,2017,
T_MCOXXSUP_PPCO,NBR_PAT_PPCO_INF_1AN,2016,2017,
T_MCOXXSUP_PPCO,NBR_PAT_PPCO_SUP_1AN,2016,2017,
T_MCOXXSUP_PPCO,NBR_PAT_PPCO_SUP_5AN,2016,2017,
T_MCOXXSUP_PPCO,NBR_TOT_PAT,2016,2017,
T_MCOXXSUP_SMUR,ANN_MOI,2016,2017,
T_MCOXXSUP_SMUR,ETA_NUM,2016,2017,
T_MCOXXSUP_SMUR,ETA_NUM_SMUR,2016,2017,
T_MCOXXSUP_SMUR,FIC_TYP,2016,2017,
T_MCOXXSUP_SMUR,NBR_SOR_PRIM,2016,2017,
T_MCOXXSUP_SMUR,NBR_SOR_SND,2016,2017,
T_MCOXXSUP_SMUR,NBR_TIIH,2016,2017,
T_MCOXXSUP_USMP,ANN_MOI,2016,2017,
T_MCOXXSUP_USMP,ETA_NUM,2016,2017,
T_MCOXXSUP_USMP,FIC_TYP,2016,2017,
T_MCOXXSUP_USMP,MNT_TOT_TTC,2016,2017,
T_MCOXXSUP_USMP,UCD_COD_7_13,2016,2017,
T_HADXXA,ETA_NUM_EPMSI,2010,2017,
T_HADXXA,ETA_NUM_TWO,2010,2016,
T_HADXXA,RHAD_NUM,2010,2017,
T_HADXXA,SEQ_NUM,2010,2017,
T_HADXXA,SSEQ_NUM,2010,2017,
T_HADXXA,DEL_DEB_SSEQ,2010,2017,
T_HADXXA,CCAM_COD,2010,2017,
T_HADXXA,PHA_COD,2010,2017,
T_HADXXA,ACT_COD,2010,2017,
T_HADXXA,EXT_DOC,2010,2017,
T_HADXXA,REAL_NBR,2010,2017,
T_HADXXA,VAL_DAT_SSEQ,2010,2017,
T_HADXXA,EXT_PMSI,2015,2017,
T_HADXXA,ETA_NUM_GEO,2017,2017,
T_HADXXB,ETA_NUM_ePMSI,2007,2017,
T_HADXXB,RAPSS_NUM,2006,2017,
T_HADXXB,ETA_NUM_TWO,2007,2016,
T_HADXXB,RHAD_NUM,2006,2017,
T_HADXXB,FAC_NUM,2010,2017,
T_HADXXB,SEJ_FACT_AM,2010,2017,
T_HADXXB,MOT_NFACT_AM,2010,2017,
T_HADXXB,AGE_ANN,2006,2017,
T_HADXXB,AGE_JOU,2006,2017,
T_HADXXB,COD_SEX,2006,2017,
T_HADXXB,BDI_COD,2006,2017,
T_HADXXB,PAT_TYP_DOM,2007,2017,
T_HADXXB,ETA_NUM_EHPA,2010,2017,
T_HADXXB,SEJ_NBJ,2006,2017,
T_HADXXB,ENT_MOD,2006,2017,
T_HADXXB,ENT_PRV,2006,2017,
T_HADXXB,SOR_MOD,2006,2017,
T_HADXXB,SOR_DES,2006,2017,
T_HADXXB,SOR_MOI,2010,2017,
T_HADXXB,SOR_ANN,2010,2017,
T_HADXXB,SEQ_NUM,2010,2017,
T_HADXXB,SEQ_SEJ_NBJ,2006,2017,
T_HADXXB,SEQ_NBJ,2006,2017,
T_HADXXB,SEQ_DER,2006,2017,
T_HADXXB,FIN_MOI_SEQ,2010,2017,
T_HADXXB,FIN_ANN_SEQ,2010,2017,
T_HADXXB,PEC_PAL,2006,2017,
T_HADXXB,PEC_ASS,2006,2017,
T_HADXXB,PEC_MOD_ASSO1,2007,2017,
T_HADXXB,PEC_MOD_ASSO2,2007,2017,
T_HADXXB,PEC_MOD_ASSO3,2007,2017,
T_HADXXB,PEC_MOD_ASSO4,2007,2017,
T_HADXXB,PEC_MOD_ASSO5,2007,2017,
T_HADXXB,DEP_COT,2006,2017,
T_HADXXB,COD_CONF,2012,2017,
T_HADXXB,NBR_DGN_MPP,2012,2017,
T_HADXXB,NBR_DGN_MPA,2012,2017,
T_HADXXB,NBR_DGN,2010,2017,
T_HADXXB,AVQ_HAB,2006,2017,
T_HADXXB,AVQ_LOC,2006,2017,
T_HADXXB,AVQ_ALI,2006,2017,
T_HADXXB,AVQ_CON,2006,2017,
T_HADXXB,AVQ_CPT,2006,2017,
T_HADXXB,AVQ_REL,2006,2017,
T_HADXXB,SSEQ_NUM,2006,2017,
T_HADXXB,SOR_MOI_SSEQ,2006,2017,
T_HADXXB,SOR_ANN_SSEQ,2006,2017,
T_HADXXB,SSEQ_SEQ_NBJ,2006,2017,
T_HADXXB,SSEQ_NBJ,2006,2017,
T_HADXXB,SSEQ_SEQ_DER,2006,2017,
T_HADXXB,SSEQ_SEJ_DER,2010,2017,
T_HADXXB,NBR_ACT,2010,2017,
T_HADXXB,BDI_DEP,2006,2017,
T_HADXXB,DGN_PAL,2006,2017,2012_2013
T_HADXXB,DGN_PAL1,2007,2009,
T_HADXXB,DGN_PAL2,2007,2009,
T_HADXXB,DGN_PAL3,2007,2009,
T_HADXXB,DGN_PAL4,2007,2009,
T_HADXXB,DGN_PAL5,2007,2009,
T_HADXXB,DGN_PAL6,2007,2009,
T_HADXXB,DGN_PAL7,2007,2009,
T_HADXXB,ETA_GRP_GHPC,2006,2009,
T_HADXXB,ETA_GRP_RET,2006,2009,
T_HADXXB,ETA_GRP_VER,2006,2009,
T_HADXXB,ETA_NUM_GEO,2006,2017,2007_2008_2009_2010_2011_2012_2013_2014_2015_2016
T_HADXXB,ETA_NUM_JUR,2006,2006,
T_HADXXB,ETB_TAR_NBR,2006,2009,
T_HADXXB,RPSS_VER,2006,2009,
T_HADXXB,SEQ_SEJ,2006,2009,
T_HADXXC,ETA_NUM_ePMSI,2007,2017,
T_HADXXC,ETA_NUM_TWO,2007,2016,
T_HADXXC,FORMAT,2008,2017,
T_HADXXC,VID_HOSP_FOR,2008,2017,
T_HADXXC,SEJ_LUN_MOI,2006,2014,
T_HADXXC,SEJ_LUN_ANN,2006,2014,
T_HADXXC,NIR_RET,2006,2017,
T_HADXXC,NAI_RET,2006,2017,
T_HADXXC,SEX_RET,2006,2017,
T_HADXXC,SEJ_RET,2006,2017,
T_HADXXC,FHO_RET,2006,2017,
