"nom_table";"TEC_COL";"ORG_CAI_NUM";"ORG_CAI_LIB";"ORG_BSE_NUM";"PIV_CAI_TOP";"ORG_CAI_TYP";"CPT_COP_NUM"
"IR_CAI_V";0;921;"MOA A COMPLETER";"94C921";0;"SM";NA
"IR_CAI_V";0;928;"MOA A COMPLETER";"94C928";0;"SM";NA
"IR_CAI_V";0;931;"MOA A COMPLETER";"94C931";0;"SM";NA
"IR_CAI_V";0;941;"MOA A COMPLETER";"94C941";0;"SM";NA
"IR_CAI_V";0;951;"MOA A COMPLETER";"94C951";0;"SM";NA
"IR_CAI_V";0;971;"MOA A COMPLETER";"94C971";0;"SM";NA
"IR_CAI_V";0;972;"MOA A COMPLETER";"94C972";0;"SM";NA
"IR_CAI_V";0;973;"MOA A COMPLETER";"94C973";0;"SM";NA
"IR_CAI_V";0;974;"MOA A COMPLETER";"94C974";0;"SM";NA
"IR_CAI_V";0;976;"MOA A COMPLETER";"94C976";0;"SM";NA
"IR_CAI_V";0;980;"MOA A COMPLETER";"94C980";0;"SM";NA
"IR_CAI_V";0;990;"MOA A COMPLETER";"94C990";0;"SM";NA
"IR_CAI_V";0;991;"MOA A COMPLETER";"94C991";0;"SM";NA
"IR_CAI_V";0;999;"MOA A COMPLETER";"94C999";0;"SM";NA
"IR_CAI_V";0;0;"MOA A COMPLETER";"95C000";0;"SM";NA
"IR_CAI_V";0;11;"MOA A COMPLETER";"95C011";0;"SM";NA
"IR_CAI_V";0;12;"MOA A COMPLETER";"95C012";0;"SM";NA
"IR_CAI_V";0;21;"MOA A COMPLETER";"95C021";0;"SM";NA
"IR_CAI_V";0;22;"MOA A COMPLETER";"95C022";0;"SM";NA
"IR_CAI_V";0;31;"MOA A COMPLETER";"95C031";0;"SM";NA
"IR_CAI_V";0;41;"MOA A COMPLETER";"95C041";0;"SM";NA
"IR_CAI_V";0;51;"MOA A COMPLETER";"95C051";0;"SM";NA
"IR_CAI_V";0;61;"MOA A COMPLETER";"95C061";0;"SM";NA
"IR_CAI_V";0;71;"MOA A COMPLETER";"95C071";0;"SM";NA
"IR_CAI_V";0;72;"MOA A COMPLETER";"95C072";0;"SM";NA
"IR_CAI_V";0;81;"MOA A COMPLETER";"95C081";0;"SM";NA
"IR_CAI_V";0;91;"MOA A COMPLETER";"95C091";0;"SM";NA
"IR_CAI_V";0;100;"MOA A COMPLETER";"95C100";0;"SM";NA
"IR_CAI_V";0;101;"MOA A COMPLETER";"95C101";0;"SM";NA
"IR_CAI_V";0;111;"MOA A COMPLETER";"95C111";0;"SM";NA
"IR_CAI_V";0;121;"MOA A COMPLETER";"95C121";0;"SM";NA
"IR_CAI_V";0;131;"MOA A COMPLETER";"95C131";0;"SM";NA
"IR_CAI_V";0;141;"MOA A COMPLETER";"95C141";0;"SM";NA
"IR_CAI_V";0;151;"MOA A COMPLETER";"95C151";0;"SM";NA
"IR_CAI_V";0;161;"MOA A COMPLETER";"95C161";0;"SM";NA
"IR_CAI_V";0;171;"MOA A COMPLETER";"95C171";0;"SM";NA
"IR_CAI_V";0;181;"MOA A COMPLETER";"95C181";0;"SM";NA
"IR_CAI_V";0;191;"MOA A COMPLETER";"95C191";0;"SM";NA
"IR_CAI_V";0;201;"MOA A COMPLETER";"95C201";0;"SM";NA
"IR_CAI_V";0;202;"MOA A COMPLETER";"95C202";0;"SM";NA
"IR_CAI_V";0;211;"MOA A COMPLETER";"95C211";0;"SM";NA
"IR_CAI_V";0;221;"MOA A COMPLETER";"95C221";0;"SM";NA
"IR_CAI_V";0;231;"MOA A COMPLETER";"95C231";0;"SM";NA
"IR_CAI_V";0;241;"MOA A COMPLETER";"95C241";0;"SM";NA
"IR_CAI_V";0;251;"MOA A COMPLETER";"95C251";0;"SM";NA
"IR_CAI_V";0;252;"MOA A COMPLETER";"95C252";0;"SM";NA
"IR_CAI_V";0;261;"MOA A COMPLETER";"95C261";0;"SM";NA
"IR_CAI_V";0;271;"MOA A COMPLETER";"95C271";0;"SM";NA
"IR_CAI_V";0;281;"MOA A COMPLETER";"95C281";0;"SM";NA
"IR_CAI_V";0;291;"MOA A COMPLETER";"95C291";0;"SM";NA
"IR_CAI_V";0;292;"MOA A COMPLETER";"95C292";0;"SM";NA
"IR_CAI_V";0;301;"MOA A COMPLETER";"95C301";0;"SM";NA
"IR_CAI_V";0;311;"MOA A COMPLETER";"95C311";0;"SM";NA
"IR_CAI_V";0;321;"MOA A COMPLETER";"95C321";0;"SM";NA
"IR_CAI_V";0;331;"MOA A COMPLETER";"95C331";0;"SM";NA
"IR_CAI_V";0;341;"MOA A COMPLETER";"95C341";0;"SM";NA
"IR_CAI_V";0;342;"MOA A COMPLETER";"95C342";0;"SM";NA
"IR_CAI_V";0;351;"MOA A COMPLETER";"95C351";0;"SM";NA
"IR_CAI_V";0;361;"MOA A COMPLETER";"95C361";0;"SM";NA
"IR_CAI_V";0;371;"MOA A COMPLETER";"95C371";0;"SM";NA
"IR_CAI_V";0;381;"MOA A COMPLETER";"95C381";0;"SM";NA
"IR_CAI_V";0;382;"MOA A COMPLETER";"95C382";0;"SM";NA
"IR_CAI_V";0;391;"MOA A COMPLETER";"95C391";0;"SM";NA
"IR_CAI_V";0;401;"MOA A COMPLETER";"95C401";0;"SM";NA
"IR_CAI_V";0;411;"MOA A COMPLETER";"95C411";0;"SM";NA
"IR_CAI_V";0;421;"MOA A COMPLETER";"95C421";0;"SM";NA
"IR_CAI_V";0;422;"MOA A COMPLETER";"95C422";0;"SM";NA
"IR_CAI_V";0;431;"MOA A COMPLETER";"95C431";0;"SM";NA
"IR_CAI_V";0;441;"MOA A COMPLETER";"95C441";0;"SM";NA
"IR_CAI_V";0;442;"MOA A COMPLETER";"95C442";0;"SM";NA
"IR_CAI_V";0;451;"MOA A COMPLETER";"95C451";0;"SM";NA
"IR_CAI_V";0;461;"MOA A COMPLETER";"95C461";0;"SM";NA
"IR_CAI_V";0;471;"MOA A COMPLETER";"95C471";0;"SM";NA
"IR_CAI_V";0;481;"MOA A COMPLETER";"95C481";0;"SM";NA
"IR_CAI_V";0;491;"MOA A COMPLETER";"95C491";0;"SM";NA
"IR_CAI_V";0;492;"MOA A COMPLETER";"95C492";0;"SM";NA
"IR_CAI_V";0;501;"MOA A COMPLETER";"95C501";0;"SM";NA
"IR_CAI_V";0;511;"MOA A COMPLETER";"95C511";0;"SM";NA
"IR_CAI_V";0;521;"MOA A COMPLETER";"95C521";0;"SM";NA
"IR_CAI_V";0;531;"MOA A COMPLETER";"95C531";0;"SM";NA
"IR_CAI_V";0;541;"MOA A COMPLETER";"95C541";0;"SM";NA
"IR_CAI_V";0;542;"MOA A COMPLETER";"95C542";0;"SM";NA
"IR_CAI_V";0;551;"MOA A COMPLETER";"95C551";0;"SM";NA
"IR_CAI_V";0;561;"MOA A COMPLETER";"95C561";0;"SM";NA
"IR_CAI_V";0;571;"MOA A COMPLETER";"95C571";0;"SM";NA
"IR_CAI_V";0;572;"MOA A COMPLETER";"95C572";0;"SM";NA
"IR_CAI_V";0;573;"MOA A COMPLETER";"95C573";0;"SM";NA
"IR_CAI_V";0;581;"MOA A COMPLETER";"95C581";0;"SM";NA
"IR_CAI_V";0;591;"MOA A COMPLETER";"95C591";0;"SM";NA
"IR_CAI_V";0;592;"MOA A COMPLETER";"95C592";0;"SM";NA
"IR_CAI_V";0;593;"MOA A COMPLETER";"95C593";0;"SM";NA
"IR_CAI_V";0;594;"MOA A COMPLETER";"95C594";0;"SM";NA
"IR_CAI_V";0;595;"MOA A COMPLETER";"95C595";0;"SM";NA
"IR_CAI_V";0;596;"MOA A COMPLETER";"95C596";0;"SM";NA
"IR_CAI_V";0;597;"MOA A COMPLETER";"95C597";0;"SM";NA
"IR_CAI_V";0;598;"MOA A COMPLETER";"95C598";0;"SM";NA
"IR_CAI_V";0;599;"MOA A COMPLETER";"95C599";0;"SM";NA
"IR_CAI_V";0;601;"MOA A COMPLETER";"95C601";0;"SM";NA
"IR_CAI_V";0;602;"MOA A COMPLETER";"95C602";0;"SM";NA
"IR_CAI_V";0;611;"MOA A COMPLETER";"95C611";0;"SM";NA
"IR_CAI_V";0;621;"MOA A COMPLETER";"95C621";0;"SM";NA
"IR_CAI_V";0;622;"MOA A COMPLETER";"95C622";0;"SM";NA
"IR_CAI_V";0;623;"MOA A COMPLETER";"95C623";0;"SM";NA
"IR_CAI_V";0;624;"MOA A COMPLETER";"95C624";0;"SM";NA
"IR_CAI_V";0;631;"MOA A COMPLETER";"95C631";0;"SM";NA
"IR_CAI_V";0;641;"MOA A COMPLETER";"95C641";0;"SM";NA
"IR_CAI_V";0;642;"MOA A COMPLETER";"95C642";0;"SM";NA
"IR_CAI_V";0;651;"MOA A COMPLETER";"95C651";0;"SM";NA
"IR_CAI_V";0;661;"MOA A COMPLETER";"95C661";0;"SM";NA
"IR_CAI_V";0;671;"MOA A COMPLETER";"95C671";0;"SM";NA
"IR_CAI_V";0;672;"MOA A COMPLETER";"95C672";0;"SM";NA
"IR_CAI_V";0;673;"MOA A COMPLETER";"95C673";0;"SM";NA
"IR_CAI_V";0;681;"MOA A COMPLETER";"95C681";0;"SM";NA
"IR_CAI_V";0;682;"MOA A COMPLETER";"95C682";0;"SM";NA
"IR_CAI_V";0;691;"MOA A COMPLETER";"95C691";0;"SM";NA
"IR_CAI_V";0;692;"MOA A COMPLETER";"95C692";0;"SM";NA
"IR_CAI_V";0;701;"MOA A COMPLETER";"95C701";0;"SM";NA
"IR_CAI_V";0;711;"MOA A COMPLETER";"95C711";0;"SM";NA
"IR_CAI_V";0;721;"MOA A COMPLETER";"95C721";0;"SM";NA
"IR_CAI_V";0;731;"MOA A COMPLETER";"95C731";0;"SM";NA
"IR_CAI_V";0;741;"MOA A COMPLETER";"95C741";0;"SM";NA
"IR_CAI_V";0;751;"MOA A COMPLETER";"95C751";0;"SM";NA
"IR_CAI_V";0;752;"MOA A COMPLETER";"95C752";0;"SM";NA
"IR_CAI_V";0;759;"MOA A COMPLETER";"95C759";0;"SM";NA
"IR_CAI_V";0;761;"MOA A COMPLETER";"95C761";0;"SM";NA
"IR_CAI_V";0;762;"MOA A COMPLETER";"95C762";0;"SM";NA
"IR_CAI_V";0;763;"MOA A COMPLETER";"95C763";0;"SM";NA
"IR_CAI_V";0;764;"MOA A COMPLETER";"95C764";0;"SM";NA
"IR_CAI_V";0;770;"MOA A COMPLETER";"95C770";0;"SM";NA
"IR_CAI_V";0;771;"MOA A COMPLETER";"95C771";0;"SM";NA
"IR_CAI_V";0;781;"MOA A COMPLETER";"95C781";0;"SM";NA
"IR_CAI_V";0;789;"MOA A COMPLETER";"95C789";0;"SM";NA
"IR_CAI_V";0;791;"MOA A COMPLETER";"95C791";0;"SM";NA
"IR_CAI_V";0;801;"MOA A COMPLETER";"95C801";0;"SM";NA
"IR_CAI_V";0;811;"MOA A COMPLETER";"95C811";0;"SM";NA
"IR_CAI_V";0;821;"MOA A COMPLETER";"95C821";0;"SM";NA
"IR_CAI_V";0;831;"MOA A COMPLETER";"95C831";0;"SM";NA
"IR_CAI_V";0;841;"MOA A COMPLETER";"95C841";0;"SM";NA
"IR_CAI_V";0;851;"MOA A COMPLETER";"95C851";0;"SM";NA
"IR_CAI_V";0;861;"MOA A COMPLETER";"95C861";0;"SM";NA
"IR_CAI_V";0;871;"MOA A COMPLETER";"95C871";0;"SM";NA
"IR_CAI_V";0;881;"MOA A COMPLETER";"95C881";0;"SM";NA
"IR_CAI_V";0;888;"MOA A COMPLETER";"95C888";0;"SM";NA
"IR_CAI_V";0;891;"MOA A COMPLETER";"95C891";0;"SM";NA
"IR_CAI_V";0;901;"MOA A COMPLETER";"95C901";0;"SM";NA
"IR_CAI_V";0;911;"MOA A COMPLETER";"95C911";0;"SM";NA
"IR_CAI_V";0;921;"MOA A COMPLETER";"95C921";0;"SM";NA
"IR_CAI_V";0;928;"MOA A COMPLETER";"95C928";0;"SM";NA
"IR_CAI_V";0;931;"MOA A COMPLETER";"95C931";0;"SM";NA
"IR_CAI_V";0;941;"MOA A COMPLETER";"95C941";0;"SM";NA
"IR_CAI_V";0;951;"MOA A COMPLETER";"95C951";0;"SM";NA
"IR_CAI_V";0;971;"MOA A COMPLETER";"95C971";0;"SM";NA
"IR_CAI_V";0;972;"MOA A COMPLETER";"95C972";0;"SM";NA
"IR_CAI_V";0;973;"MOA A COMPLETER";"95C973";0;"SM";NA
"IR_CAI_V";0;974;"MOA A COMPLETER";"95C974";0;"SM";NA
"IR_CAI_V";0;976;"MOA A COMPLETER";"95C976";0;"SM";NA
"IR_CAI_V";0;980;"MOA A COMPLETER";"95C980";0;"SM";NA
"IR_CAI_V";0;990;"MOA A COMPLETER";"95C990";0;"SM";NA
"IR_CAI_V";0;991;"MOA A COMPLETER";"95C991";0;"SM";NA
"IR_CAI_V";0;999;"MOA A COMPLETER";"95C999";0;"SM";NA
"IR_CAI_V";0;0;"MOA A COMPLETER";"96C000";0;"SM";NA
"IR_CAI_V";0;11;"MOA A COMPLETER";"96C011";0;"SM";NA
"IR_CAI_V";0;12;"MOA A COMPLETER";"96C012";0;"SM";NA
"IR_CAI_V";0;21;"MOA A COMPLETER";"96C021";0;"SM";NA
"IR_CAI_V";0;22;"MOA A COMPLETER";"96C022";0;"SM";NA
"IR_CAI_V";0;31;"MOA A COMPLETER";"96C031";0;"SM";NA
"IR_CAI_V";0;41;"MOA A COMPLETER";"96C041";0;"SM";NA
"IR_CAI_V";0;51;"MOA A COMPLETER";"96C051";0;"SM";NA
"IR_CAI_V";0;61;"MOA A COMPLETER";"96C061";0;"SM";NA
"IR_CAI_V";0;71;"MOA A COMPLETER";"96C071";0;"SM";NA
"IR_CAI_V";0;72;"MOA A COMPLETER";"96C072";0;"SM";NA
"IR_CAI_V";0;81;"MOA A COMPLETER";"96C081";0;"SM";NA
"IR_CAI_V";0;91;"MOA A COMPLETER";"96C091";0;"SM";NA
"IR_CAI_V";0;100;"MOA A COMPLETER";"96C100";0;"SM";NA
"IR_CAI_V";0;101;"MOA A COMPLETER";"96C101";0;"SM";NA
"IR_CAI_V";0;111;"MOA A COMPLETER";"96C111";0;"SM";NA
"IR_CAI_V";0;121;"MOA A COMPLETER";"96C121";0;"SM";NA
"IR_CAI_V";0;131;"MOA A COMPLETER";"96C131";0;"SM";NA
"IR_CAI_V";0;141;"MOA A COMPLETER";"96C141";0;"SM";NA
"IR_CAI_V";0;151;"MOA A COMPLETER";"96C151";0;"SM";NA
"IR_CAI_V";0;161;"MOA A COMPLETER";"96C161";0;"SM";NA
"IR_CAI_V";0;171;"MOA A COMPLETER";"96C171";0;"SM";NA
"IR_CAI_V";0;181;"MOA A COMPLETER";"96C181";0;"SM";NA
"IR_CAI_V";0;191;"MOA A COMPLETER";"96C191";0;"SM";NA
"IR_CAI_V";0;201;"MOA A COMPLETER";"96C201";0;"SM";NA
"IR_CAI_V";0;202;"MOA A COMPLETER";"96C202";0;"SM";NA
"IR_CAI_V";0;211;"MOA A COMPLETER";"96C211";0;"SM";NA
"IR_CAI_V";0;221;"MOA A COMPLETER";"96C221";0;"SM";NA
"IR_CAI_V";0;231;"MOA A COMPLETER";"96C231";0;"SM";NA
"IR_CAI_V";0;241;"MOA A COMPLETER";"96C241";0;"SM";NA
"IR_CAI_V";0;251;"MOA A COMPLETER";"96C251";0;"SM";NA
"IR_CAI_V";0;252;"MOA A COMPLETER";"96C252";0;"SM";NA
"IR_CAI_V";0;261;"MOA A COMPLETER";"96C261";0;"SM";NA
"IR_CAI_V";0;271;"MOA A COMPLETER";"96C271";0;"SM";NA
"IR_CAI_V";0;281;"MOA A COMPLETER";"96C281";0;"SM";NA
"IR_CAI_V";0;291;"MOA A COMPLETER";"96C291";0;"SM";NA
"IR_CAI_V";0;292;"MOA A COMPLETER";"96C292";0;"SM";NA
"IR_CAI_V";0;301;"MOA A COMPLETER";"96C301";0;"SM";NA
"IR_CAI_V";0;311;"MOA A COMPLETER";"96C311";0;"SM";NA
"IR_CAI_V";0;321;"MOA A COMPLETER";"96C321";0;"SM";NA
"IR_CAI_V";0;331;"MOA A COMPLETER";"96C331";0;"SM";NA
"IR_CAI_V";0;341;"MOA A COMPLETER";"96C341";0;"SM";NA
"IR_CAI_V";0;342;"MOA A COMPLETER";"96C342";0;"SM";NA
"IR_CAI_V";0;351;"MOA A COMPLETER";"96C351";0;"SM";NA
"IR_CAI_V";0;361;"MOA A COMPLETER";"96C361";0;"SM";NA
"IR_CAI_V";0;371;"MOA A COMPLETER";"96C371";0;"SM";NA
"IR_CAI_V";0;381;"MOA A COMPLETER";"96C381";0;"SM";NA
"IR_CAI_V";0;382;"MOA A COMPLETER";"96C382";0;"SM";NA
"IR_CAI_V";0;391;"MOA A COMPLETER";"96C391";0;"SM";NA
"IR_CAI_V";0;401;"MOA A COMPLETER";"96C401";0;"SM";NA
"IR_CAI_V";0;411;"MOA A COMPLETER";"96C411";0;"SM";NA
"IR_CAI_V";0;421;"MOA A COMPLETER";"96C421";0;"SM";NA
"IR_CAI_V";0;422;"MOA A COMPLETER";"96C422";0;"SM";NA
"IR_CAI_V";0;431;"MOA A COMPLETER";"96C431";0;"SM";NA
"IR_CAI_V";0;441;"MOA A COMPLETER";"96C441";0;"SM";NA
"IR_CAI_V";0;442;"MOA A COMPLETER";"96C442";0;"SM";NA
"IR_CAI_V";0;451;"MOA A COMPLETER";"96C451";0;"SM";NA
"IR_CAI_V";0;461;"MOA A COMPLETER";"96C461";0;"SM";NA
"IR_CAI_V";0;471;"MOA A COMPLETER";"96C471";0;"SM";NA
"IR_CAI_V";0;481;"MOA A COMPLETER";"96C481";0;"SM";NA
"IR_CAI_V";0;491;"MOA A COMPLETER";"96C491";0;"SM";NA
"IR_CAI_V";0;492;"MOA A COMPLETER";"96C492";0;"SM";NA
"IR_CAI_V";0;501;"MOA A COMPLETER";"96C501";0;"SM";NA
"IR_CAI_V";0;511;"MOA A COMPLETER";"96C511";0;"SM";NA
"IR_CAI_V";0;521;"MOA A COMPLETER";"96C521";0;"SM";NA
"IR_CAI_V";0;531;"MOA A COMPLETER";"96C531";0;"SM";NA
"IR_CAI_V";0;541;"MOA A COMPLETER";"96C541";0;"SM";NA
"IR_CAI_V";0;542;"MOA A COMPLETER";"96C542";0;"SM";NA
"IR_CAI_V";0;551;"MOA A COMPLETER";"96C551";0;"SM";NA
"IR_CAI_V";0;561;"MOA A COMPLETER";"96C561";0;"SM";NA
"IR_CAI_V";0;571;"MOA A COMPLETER";"96C571";0;"SM";NA
"IR_CAI_V";0;572;"MOA A COMPLETER";"96C572";0;"SM";NA
"IR_CAI_V";0;573;"MOA A COMPLETER";"96C573";0;"SM";NA
"IR_CAI_V";0;581;"MOA A COMPLETER";"96C581";0;"SM";NA
"IR_CAI_V";0;591;"MOA A COMPLETER";"96C591";0;"SM";NA
"IR_CAI_V";0;592;"MOA A COMPLETER";"96C592";0;"SM";NA
"IR_CAI_V";0;593;"MOA A COMPLETER";"96C593";0;"SM";NA
"IR_CAI_V";0;594;"MOA A COMPLETER";"96C594";0;"SM";NA
"IR_CAI_V";0;595;"MOA A COMPLETER";"96C595";0;"SM";NA
"IR_CAI_V";0;596;"MOA A COMPLETER";"96C596";0;"SM";NA
"IR_CAI_V";0;597;"MOA A COMPLETER";"96C597";0;"SM";NA
"IR_CAI_V";0;598;"MOA A COMPLETER";"96C598";0;"SM";NA
"IR_CAI_V";0;599;"MOA A COMPLETER";"96C599";0;"SM";NA
"IR_CAI_V";0;601;"MOA A COMPLETER";"96C601";0;"SM";NA
"IR_CAI_V";0;602;"MOA A COMPLETER";"96C602";0;"SM";NA
"IR_CAI_V";0;611;"MOA A COMPLETER";"96C611";0;"SM";NA
"IR_CAI_V";0;621;"MOA A COMPLETER";"96C621";0;"SM";NA
"IR_CAI_V";0;622;"MOA A COMPLETER";"96C622";0;"SM";NA
"IR_CAI_V";0;623;"MOA A COMPLETER";"96C623";0;"SM";NA
"IR_CAI_V";0;624;"MOA A COMPLETER";"96C624";0;"SM";NA
"IR_CAI_V";0;631;"MOA A COMPLETER";"96C631";0;"SM";NA
"IR_CAI_V";0;641;"MOA A COMPLETER";"96C641";0;"SM";NA
"IR_CAI_V";0;642;"MOA A COMPLETER";"96C642";0;"SM";NA
"IR_CAI_V";0;651;"MOA A COMPLETER";"96C651";0;"SM";NA
"IR_CAI_V";0;661;"MOA A COMPLETER";"96C661";0;"SM";NA
"IR_CAI_V";0;671;"MOA A COMPLETER";"96C671";0;"SM";NA
"IR_CAI_V";0;672;"MOA A COMPLETER";"96C672";0;"SM";NA
"IR_CAI_V";0;673;"MOA A COMPLETER";"96C673";0;"SM";NA
"IR_CAI_V";0;681;"MOA A COMPLETER";"96C681";0;"SM";NA
"IR_CAI_V";0;682;"MOA A COMPLETER";"96C682";0;"SM";NA
"IR_CAI_V";0;691;"MOA A COMPLETER";"96C691";0;"SM";NA
"IR_CAI_V";0;692;"MOA A COMPLETER";"96C692";0;"SM";NA
"IR_CAI_V";0;701;"MOA A COMPLETER";"96C701";0;"SM";NA
"IR_CAI_V";0;711;"MOA A COMPLETER";"96C711";0;"SM";NA
"IR_CAI_V";0;721;"MOA A COMPLETER";"96C721";0;"SM";NA
"IR_CAI_V";0;731;"MOA A COMPLETER";"96C731";0;"SM";NA
"IR_CAI_V";0;741;"MOA A COMPLETER";"96C741";0;"SM";NA
"IR_CAI_V";0;751;"MOA A COMPLETER";"96C751";0;"SM";NA
"IR_CAI_V";0;752;"MOA A COMPLETER";"96C752";0;"SM";NA
"IR_CAI_V";0;759;"MOA A COMPLETER";"96C759";0;"SM";NA
"IR_CAI_V";0;761;"MOA A COMPLETER";"96C761";0;"SM";NA
"IR_CAI_V";0;762;"MOA A COMPLETER";"96C762";0;"SM";NA
"IR_CAI_V";0;763;"MOA A COMPLETER";"96C763";0;"SM";NA
"IR_CAI_V";0;764;"MOA A COMPLETER";"96C764";0;"SM";NA
"IR_CAI_V";0;770;"MOA A COMPLETER";"96C770";0;"SM";NA
"IR_CAI_V";0;771;"MOA A COMPLETER";"96C771";0;"SM";NA
"IR_CAI_V";0;781;"MOA A COMPLETER";"96C781";0;"SM";NA
"IR_CAI_V";0;789;"MOA A COMPLETER";"96C789";0;"SM";NA
"IR_CAI_V";0;791;"MOA A COMPLETER";"96C791";0;"SM";NA
"IR_CAI_V";0;801;"MOA A COMPLETER";"96C801";0;"SM";NA
"IR_CAI_V";0;811;"MOA A COMPLETER";"96C811";0;"SM";NA
"IR_CAI_V";0;821;"MOA A COMPLETER";"96C821";0;"SM";NA
"IR_CAI_V";0;831;"MOA A COMPLETER";"96C831";0;"SM";NA
"IR_CAI_V";0;841;"MOA A COMPLETER";"96C841";0;"SM";NA
"IR_CAI_V";0;851;"MOA A COMPLETER";"96C851";0;"SM";NA
"IR_CAI_V";0;861;"MOA A COMPLETER";"96C861";0;"SM";NA
"IR_CAI_V";0;871;"MOA A COMPLETER";"96C871";0;"SM";NA
"IR_CAI_V";0;881;"MOA A COMPLETER";"96C881";0;"SM";NA
"IR_CAI_V";0;888;"MOA A COMPLETER";"96C888";0;"SM";NA
"IR_CAI_V";0;891;"MOA A COMPLETER";"96C891";0;"SM";NA
"IR_CAI_V";0;901;"MOA A COMPLETER";"96C901";0;"SM";NA
"IR_CAI_V";0;911;"MOA A COMPLETER";"96C911";0;"SM";NA
"IR_CAI_V";0;921;"MOA A COMPLETER";"96C921";0;"SM";NA
"IR_CAI_V";0;928;"MOA A COMPLETER";"96C928";0;"SM";NA
"IR_CAI_V";0;931;"MOA A COMPLETER";"96C931";0;"SM";NA
"IR_CAI_V";0;941;"MOA A COMPLETER";"96C941";0;"SM";NA
"IR_CAI_V";0;951;"MOA A COMPLETER";"96C951";0;"SM";NA
"IR_CAI_V";0;971;"MOA A COMPLETER";"96C971";0;"SM";NA
"IR_CAI_V";0;972;"MOA A COMPLETER";"96C972";0;"SM";NA
"IR_CAI_V";0;973;"MOA A COMPLETER";"96C973";0;"SM";NA
"IR_CAI_V";0;974;"MOA A COMPLETER";"96C974";0;"SM";NA
"IR_CAI_V";0;976;"MOA A COMPLETER";"96C976";0;"SM";NA
"IR_CAI_V";0;980;"MOA A COMPLETER";"96C980";0;"SM";NA
"IR_CAI_V";0;990;"MOA A COMPLETER";"96C990";0;"SM";NA
"IR_CAI_V";0;991;"MOA A COMPLETER";"96C991";0;"SM";NA
"IR_CAI_V";0;999;"MOA A COMPLETER";"96C999";0;"SM";NA
"IR_CAI_V";0;0;"MOA A COMPLETER";"99C000";0;"SM";NA
"IR_CAI_V";0;1;"MOA A COMPLETER";"99C001";0;"SM";NA
"IR_CAI_V";0;2;"MOA A COMPLETER";"99C002";0;"SM";NA
"IR_CAI_V";0;3;"MOA A COMPLETER";"99C003";0;"SM";NA
"IR_CAI_V";0;4;"MOA A COMPLETER";"99C004";0;"SM";NA
"IR_CAI_V";0;5;"MOA A COMPLETER";"99C005";0;"SM";NA
"IR_CAI_V";0;6;"MOA A COMPLETER";"99C006";0;"SM";NA
"IR_CAI_V";0;7;"MOA A COMPLETER";"99C007";0;"SM";NA
"IR_CAI_V";0;8;"MOA A COMPLETER";"99C008";0;"SM";NA
"IR_CAI_V";0;10;"MOA A COMPLETER";"99C010";0;"SM";NA
"IR_CAI_V";0;11;"MOA A COMPLETER";"99C011";0;"SM";NA
"IR_CAI_V";0;12;"MOA A COMPLETER";"99C012";0;"SM";NA
"IR_CAI_V";0;14;"MOA A COMPLETER";"99C014";0;"SM";NA
"IR_CAI_V";0;15;"MOA A COMPLETER";"99C015";0;"SM";NA
"IR_CAI_V";0;16;"MOA A COMPLETER";"99C016";0;"SM";NA
"IR_CAI_V";0;17;"MOA A COMPLETER";"99C017";0;"SM";NA
"IR_CAI_V";0;18;"MOA A COMPLETER";"99C018";0;"SM";NA
"IR_CAI_V";0;20;"MOA A COMPLETER";"99C020";0;"SM";NA
"IR_CAI_V";0;21;"MOA A COMPLETER";"99C021";0;"SM";NA
"IR_CAI_V";0;22;"MOA A COMPLETER";"99C022";0;"SM";NA
"IR_CAI_V";0;23;"MOA A COMPLETER";"99C023";0;"SM";NA
"IR_CAI_V";0;24;"MOA A COMPLETER";"99C024";0;"SM";NA
"IR_CAI_V";0;25;"MOA A COMPLETER";"99C025";0;"SM";NA
"IR_CAI_V";0;26;"MOA A COMPLETER";"99C026";0;"SM";NA
"IR_CAI_V";0;27;"MOA A COMPLETER";"99C027";0;"SM";NA
"IR_CAI_V";0;28;"MOA A COMPLETER";"99C028";0;"SM";NA
"IR_CAI_V";0;31;"MOA A COMPLETER";"99C031";0;"SM";NA
"IR_CAI_V";0;32;"MOA A COMPLETER";"99C032";0;"SM";NA
"IR_CAI_V";0;33;"MOA A COMPLETER";"99C033";0;"SM";NA
"IR_CAI_V";0;34;"MOA A COMPLETER";"99C034";0;"SM";NA
"IR_CAI_V";0;36;"MOA A COMPLETER";"99C036";0;"SM";NA
"IR_CAI_V";0;38;"MOA A COMPLETER";"99C038";0;"SM";NA
"IR_CAI_V";0;39;"MOA A COMPLETER";"99C039";0;"SM";NA
"IR_CAI_V";0;41;"MOA A COMPLETER";"99C041";0;"SM";NA
"IR_CAI_V";0;42;"MOA A COMPLETER";"99C042";0;"SM";NA
"IR_CAI_V";0;46;"MOA A COMPLETER";"99C046";0;"SM";NA
"IR_CAI_V";0;47;"MOA A COMPLETER";"99C047";0;"SM";NA
"IR_CAI_V";0;49;"MOA A COMPLETER";"99C049";0;"SM";NA
"IR_CAI_V";0;51;"MOA A COMPLETER";"99C051";0;"SM";NA
"IR_CAI_V";0;53;"MOA A COMPLETER";"99C053";0;"SM";NA
"IR_CAI_V";0;54;"MOA A COMPLETER";"99C054";0;"SM";NA
